race_id,horse_number,race,horse,jockey,frame_number,style,odds,popularity,finish_rank,time_index,note,position_1,position_2,position_3,position_4,weight,weight_delta,impost,last_3_furlongs,finish_time,race_date,course_id,num_horses,race_number,weather_name,weather_id,track_condition_name,track_condition_id,style_name,jockey_place_rate_0,jockey_place_rate_1,jockey_place_rate_2,jockey_place_rate_3,jockey_place_rate_4,jockey_place_rate_5
230109C06,6,230109C06,2017102164,5074,6,4,4.6,3,1,47,,2,2,2,2,485,17,56,39.3,01:46.8,2023/1/9,503,8,6,晴,1,重,3,追込,0.44,0.433,0.5,0.512,0.5,0.47
230109C06,7,230109C06,2017102522,a00ab,7,3,77.2,8,8,3,,6,8,8,8,533,-3,56,42.7,01:51.4,2023/1/9,503,8,6,晴,1,重,3,差し,0.18,0.2,0.2,0.188,0.167,0.18
230109C06,8,230109C06,2015103059,5640,8,3,6.5,5,4,41,,1,1,1,1,479,2,56,40,01:47.4,2023/1/9,503,8,6,晴,1,重,3,差し,0.78,0.7,0.671,0.7,0.7,0.68
230109C07,1,230109C07,2017104112,5496,1,3,14.6,4,6,47,,1,1,1,3,493,-3,55,40.6,01:32.3,2023/1/9,502,8,7,晴,1,重,3,差し,0.32,0.267,0.243,0.225,0.244,0.25
230109C07,2,230109C07,2019103281,a0270,2,3,61.8,8,3,52,,3,3,4,4,491,3,55,39.9,01:31.8,2023/1/9,502,8,7,晴,1,重,3,差し,0.38,0.35,0.371,0.338,0.311,0.31
230109C07,3,230109C07,2014103389,a0256,3,4,45.6,7,8,38,,8,8,8,6,479,1,55,40.7,01:33.1,2023/1/9,502,8,7,晴,1,重,3,追込,0.12,0.133,0.114,0.1,0.122,0.11
230109C07,4,230109C07,2016103289,5074,4,3,1.5,1,1,63,,5,4,3,1,542,22,56,39,01:30.8,2023/1/9,502,8,7,晴,1,重,3,差し,0.46,0.45,0.5,0.525,0.511,0.48
230109C07,5,230109C07,2013101370,5299,5,4,5.8,3,2,57,,6,5,5,5,519,-1,56,39.2,01:31.4,2023/1/9,502,8,7,晴,1,重,3,追込,0.62,0.567,0.571,0.55,0.544,0.52
230109C07,6,230109C07,2017102304,a03e2,6,3,15.2,5,5,49,,7,7,6,7,487,0,55,40,01:32.1,2023/1/9,502,8,7,晴,1,重,3,差し,0.38,0.367,0.371,0.35,0.367,0.35
230109C07,7,230109C07,2019103269,a01ad,7,3,5.1,2,4,49,,4,6,7,8,485,0,55,39.7,01:32.1,2023/1/9,502,8,7,晴,1,重,3,差し,0.24,0.25,0.243,0.237,0.222,0.23
230109C07,8,230109C07,2017110154,5600,8,3,20,6,7,42,,2,2,2,2,485,12,55,41,01:32.7,2023/1/9,502,8,7,晴,1,重,3,差し,0.32,0.35,0.343,0.325,0.322,0.33
230109C08,1,230109C08,2016101465,a02f8,1,3,69.4,8,8,11,,2,3,3,5,483,-1,56,43.6,01:35.5,2023/1/9,502,8,8,晴,1,重,3,差し,0.3,0.333,0.329,0.338,0.311,0.32
230109C08,2,230109C08,2013103338,5299,2,3,5.3,3,4,40,,3,2,2,2,532,-2,56,41.2,01:32.9,2023/1/9,502,8,8,晴,1,重,3,差し,0.64,0.583,0.571,0.562,0.556,0.53
230109C08,3,230109C08,2016102511,5481,3,4,5.9,4,2,51,,8,7,5,3,530,-2,56,39.5,01:31.9,2023/1/9,502,8,8,晴,1,重,3,追込,0.32,0.383,0.357,0.362,0.367,0.36
230109C08,4,230109C08,2017104818,a0270,4,3,16,5,6,23,,5,5,7,8,468,-3,56,41.8,01:34.4,2023/1/9,502,8,8,晴,1,重,3,差し,0.4,0.35,0.386,0.35,0.322,0.31
230109C08,5,230109C08,2017100837,5640,5,4,40.9,7,3,47,,7,8,8,4,499,-4,56,39.4,01:32.3,2023/1/9,502,8,8,晴,1,重,3,追込,0.76,0.7,0.657,0.688,0.7,0.67
230109C08,6,230109C08,2018102101,5536,6,3,5.1,2,5,31,,6,6,4,6,454,-1,56,41.4,01:33.7,2023/1/9,502,8,8,晴,1,重,3,差し,0.3,0.317,0.314,0.338,0.344,0.38
230109C08,7,230109C08,2017101445,a01bb,7,3,27.9,6,7,15,,4,4,6,7,498,-1,56,42.9,01:35.1,2023/1/9,502,8,8,晴,1,重,3,差し,0.22,0.183,0.2,0.225,0.244,0.29
230109C08,8,230109C08,2013103403,5074,8,3,1.7,1,1,57,,1,1,1,1,494,-4,56,39.9,01:31.4,2023/1/9,502,8,8,晴,1,重,3,差し,0.48,0.45,0.5,0.537,0.522,0.48
230110C05,1,230110C05,2019100120,5610,1,2,9.7,4,8,10,,6,6,4,5,515,-3,55,42.5,01:50.6,2023/1/10,503,8,5,晴,1,稍,2,先行,0.36,0.367,0.371,0.375,0.389,0.38
230110C05,2,230110C05,2019102969,a0270,2,3,18.2,5,7,13,,4,4,8,8,497,-3,56,42.1,01:50.3,2023/1/10,503,8,5,晴,1,稍,2,差し,0.42,0.367,0.386,0.362,0.333,0.31
230110C05,3,230110C05,2017102881,a01bb,3,4,97.7,7,5,16,,5,5,5,6,459,-9,54,41.9,0:01:50,2023/1/10,503,8,5,晴,1,稍,2,追込,0.22,0.183,0.2,0.212,0.244,0.29
230110C05,4,230110C05,2017103776,a03e2,4,3,23.3,6,4,16,,8,7,7,4,511,-10,56,41.6,0:01:50,2023/1/10,503,8,5,晴,1,稍,2,差し,0.36,0.367,0.371,0.35,0.356,0.35
230110C05,5,230110C05,2019101738,a02f8,5,3,4.5,3,3,24,,1,1,1,1,454,2,56,41.7,01:49.2,2023/1/10,503,8,5,晴,1,稍,2,差し,0.32,0.317,0.314,0.338,0.311,0.33
230110C05,6,230110C05,2015106392,a022d,6,4,129.2,8,6,15,,7,8,6,7,490,-5,56,41.8,01:50.1,2023/1/10,503,8,5,晴,1,稍,2,追込,0.08,0.1,0.1,0.1,0.111,0.11
230110C05,7,230110C05,2014104550,a0258,7,3,1.8,1,2,25,,3,3,3,3,522,16,56,41.4,01:49.1,2023/1/10,503,8,5,晴,1,稍,2,差し,0.4,0.4,0.371,0.362,0.367,0.35
230110C05,8,230110C05,2019105708,5496,8,3,3.6,2,1,28,,2,2,2,2,542,13,56,41.1,01:48.8,2023/1/10,503,8,5,晴,1,稍,2,差し,0.32,0.283,0.257,0.237,0.244,0.26
230110C08,1,230110C08,2015102154,a01ad,1,3,25.7,8,8,28,,2,3,3,6,494,-2,56,42.5,0:01:34,2023/1/10,502,8,8,晴,1,稍,2,差し,0.24,0.267,0.257,0.237,0.233,0.23
230110C08,2,230110C08,2016102353,5564,2,3,18.7,7,6,33,,6,6,6,7,522,2,56,41.6,01:33.5,2023/1/10,502,8,8,晴,1,稍,2,差し,0.16,0.15,0.157,0.138,0.133,0.15
230110C08,3,230110C08,2017101426,5299,3,3,4.2,3,1,46,,4,4,4,2,531,1,56,40.9,01:32.4,2023/1/10,502,8,8,晴,1,稍,2,差し,0.62,0.567,0.571,0.562,0.556,0.53
230110C08,4,230110C08,2018106236,5640,4,2,2.2,1,2,44,,1,1,1,1,524,-1,56,41.4,01:32.5,2023/1/10,502,8,8,晴,1,稍,2,先行,0.74,0.717,0.671,0.675,0.7,0.67
230110C08,5,230110C08,2017101491,a0258,5,3,15.3,5,3,41,,8,7,8,4,519,-1,56,40.7,01:32.8,2023/1/10,502,8,8,晴,1,稍,2,差し,0.42,0.417,0.386,0.375,0.378,0.36
230110C08,6,230110C08,2015104412,a00ab,6,3,9.8,4,5,38,,7,8,7,8,540,-3,56,41,01:33.1,2023/1/10,502,8,8,晴,1,稍,2,差し,0.18,0.183,0.2,0.188,0.167,0.17
230110C08,7,230110C08,2012103538,5615,7,3,18.2,6,4,41,,5,5,5,5,536,-4,56,41.4,01:32.8,2023/1/10,502,8,8,晴,1,稍,2,差し,0.24,0.25,0.214,0.2,0.222,0.22
230110C08,8,230110C08,2016101704,a03e2,8,2,3.9,2,7,31,,3,2,2,3,495,3,56,42.3,01:33.7,2023/1/10,502,8,8,晴,1,稍,2,先行,0.34,0.35,0.371,0.35,0.356,0.35
230110D06,1,230110D06,2020101907,5328,1,3,2.3,2,3,19,,1,1,1,1,424,-8,54,40.6,01:34.1,2023/1/10,202,8,6,晴,1,良,1,差し,0.54,0.55,0.514,0.537,0.511,0.5
230110D06,2,230110D06,2020104692,5639,2,3,7.7,3,1,22,,2,2,2,3,428,2,55,40.1,01:33.8,2023/1/10,202,8,6,晴,1,良,1,差し,0.44,0.433,0.4,0.425,0.411,0.41
230110D06,3,230110D06,2020105163,5584,3,4,230.7,7,5,2,,7,6,8,6,455,-2,54,41,01:35.6,2023/1/10,202,8,6,晴,1,良,1,追込,0.08,0.167,0.2,0.2,0.189,0.22
230110D06,4,230110D06,2020104063,5581,4,3,36,5,6,-1,,8,7,5,5,463,-1,55,41.6,01:35.9,2023/1/10,202,8,6,晴,1,良,1,差し,0.24,0.25,0.243,0.212,0.222,0.21
230110D06,5,230110D06,2020100938,5390,5,3,1.8,1,2,20,,3,3,3,2,473,-10,55,40.3,0:01:34,2023/1/10,202,8,6,晴,1,良,1,差し,0.56,0.567,0.614,0.613,0.644,0.64
230110D06,6,230110D06,2020101097,5544,6,4,38.1,6,7,-18,,4,5,7,8,451,-15,54,43.1,01:37.4,2023/1/10,202,8,6,晴,1,良,1,追込,0.32,0.3,0.329,0.35,0.344,0.33
230110D06,7,230110D06,2020102423,5628,7,3,12.6,4,4,12,,6,7,5,4,413,-7,54,40.2,01:34.7,2023/1/10,202,8,6,晴,1,良,1,差し,0.12,0.133,0.157,0.15,0.167,0.17
230110D06,8,230110D06,2020106886,a0259,8,3,269.8,8,8,-20,,5,4,4,7,406,2,54,43.6,01:37.6,2023/1/10,202,8,6,晴,1,良,1,差し,0.08,0.083,0.071,0.075,0.078,0.09
230110M02,1,230110M02,2019100013,5577,1,4,19.6,4,3,4,,4,4,4,,482,4,56,41.8,01:35.4,2023/1/10,301,8,2,晴,1,良,1,追込,0.26,0.267,0.257,0.263,0.233,0.23
230110M02,2,230110M02,2019103166,a0199,2,3,28.2,5,6,-7,,6,6,6,,449,0,56,42,01:36.3,2023/1/10,301,8,2,晴,1,良,1,差し,0.2,0.167,0.171,0.15,0.133,0.12
230110M02,3,230110M02,2019106408,a03fd,3,4,43.7,7,8,-28,,7,7,8,,374,-3,52,42.5,01:38.2,2023/1/10,301,8,2,晴,1,良,1,追込,0.26,0.25,0.229,0.237,0.222,0.21
230110M02,4,230110M02,2019105035,5332,4,3,36.7,6,4,1,,5,5,5,,401,-9,54,41.9,01:35.6,2023/1/10,301,8,2,晴,1,良,1,差し,0.22,0.25,0.271,0.263,0.3,0.3
230110M02,5,230110M02,2019102180,a01e5,5,3,5,3,5,0,,1,1,1,,490,8,56,42.6,01:35.7,2023/1/10,301,8,2,晴,1,良,1,差し,0.46,0.483,0.5,0.5,0.489,0.47
230110M02,6,230110M02,2019109037,a01b4,6,3,129.1,8,7,-20,,8,7,7,,446,-4,54,41.6,01:37.5,2023/1/10,301,8,2,晴,1,良,1,差し,0.16,0.15,0.129,0.125,0.133,0.12
230110M02,7,230110M02,2019103501,5558,7,3,1.9,1,1,18,,2,2,2,,420,14,56,40.8,01:34.1,2023/1/10,301,8,2,晴,1,良,1,差し,0.46,0.483,0.529,0.512,0.511,0.49
230110M02,8,230110M02,2019104667,5608,8,4,2.5,2,2,13,,3,3,3,,433,-9,51,41.2,01:34.6,2023/1/10,301,8,2,晴,1,良,1,追込,0.14,0.117,0.114,0.113,0.1,0.11
230110M03,1,230110M03,2019105801,5558,1,3,4.2,3,3,25,,6,5,3,,463,3,54,40,01:33.5,2023/1/10,301,8,3,晴,1,良,1,差し,0.46,0.483,0.543,0.512,0.511,0.5
230110M03,2,230110M03,2019104696,5332,2,3,9.1,5,5,15,,8,3,5,,489,-1,56,41.1,01:34.4,2023/1/10,301,8,3,晴,1,良,1,差し,0.22,0.25,0.257,0.263,0.3,0.3
230110M03,3,230110M03,2019104735,a01e5,3,3,3,1,1,32,,3,2,1,,460,2,54,39.8,01:32.9,2023/1/10,301,8,3,晴,1,良,1,差し,0.46,0.467,0.486,0.487,0.489,0.47
230110M03,4,230110M03,2018103911,5634,4,3,72.5,7,6,10,,7,7,6,,453,0,54,41.1,01:34.8,2023/1/10,301,8,3,晴,1,良,1,差し,0.34,0.35,0.357,0.35,0.378,0.37
230110M03,5,230110M03,2019106754,a01ef,5,3,228.9,8,7,1,,5,8,8,,401,-3,54,41.7,01:35.6,2023/1/10,301,8,3,晴,1,良,1,差し,0.16,0.2,0.214,0.188,0.2,0.2
230110M03,6,230110M03,2019106733,a03fd,6,3,13.9,6,8,-16,,1,4,7,,427,-2,52,44.3,01:37.1,2023/1/10,301,8,3,晴,1,良,1,差し,0.24,0.233,0.229,0.225,0.222,0.21
230110M03,7,230110M03,2019103492,5637,7,3,3.8,2,4,16,,2,1,2,,433,-1,51,41.4,01:34.3,2023/1/10,301,8,3,晴,1,良,1,差し,0.16,0.183,0.2,0.212,0.189,0.2
230110M03,8,230110M03,2019106296,5635,8,3,4.3,4,2,31,,3,6,4,,414,-7,54,39.5,0:01:33,2023/1/10,301,8,3,晴,1,良,1,差し,0.3,0.283,0.3,0.3,0.278,0.29
230110M05,1,230110M05,2019102624,5171,1,2,4,2,3,30,,3,4,3,,459,6,56,41,01:33.1,2023/1/10,301,8,5,晴,1,良,1,先行,0.58,0.583,0.557,0.55,0.556,0.56
230110M05,2,230110M05,2019105812,5634,2,3,30.6,6,5,25,,4,3,4,,457,1,54,41.5,01:33.5,2023/1/10,301,8,5,晴,1,良,1,差し,0.3,0.333,0.343,0.338,0.367,0.36
230110M05,3,230110M05,2019102637,5635,3,3,8.7,4,2,31,,5,5,5,,463,0,52,39.7,0:01:33,2023/1/10,301,8,5,晴,1,良,1,差し,0.32,0.3,0.3,0.3,0.289,0.29
230110M05,4,230110M05,2016103803,a027b,4,4,220.4,8,7,-10,,7,7,7,,521,8,56,42.3,01:36.6,2023/1/10,301,8,5,晴,1,良,1,追込,0.2,0.233,0.229,0.225,0.244,0.24
230110M05,5,230110M05,2019103237,a01e5,5,2,1.5,1,1,42,,2,2,1,,466,-2,56,40.3,0:01:32,2023/1/10,301,8,5,晴,1,良,1,先行,0.48,0.467,0.486,0.5,0.5,0.47
230110M05,6,230110M05,2017105774,a023e,6,2,8.7,3,4,28,,1,1,2,,474,-1,56,41.6,01:33.2,2023/1/10,301,8,5,晴,1,良,1,先行,0.18,0.2,0.2,0.2,0.211,0.23
230110M05,7,230110M05,2017101469,a01b4,7,4,176.7,7,8,-15,,8,8,8,,384,-1,54,41.7,0:01:37,2023/1/10,301,8,5,晴,1,良,1,追込,0.16,0.15,0.129,0.125,0.133,0.12
230110M05,8,230110M05,2019101191,5608,8,3,11.5,5,6,17,,6,6,6,,415,-1,51,40.3,01:34.2,2023/1/10,301,8,5,晴,1,良,1,差し,0.16,0.133,0.114,0.125,0.111,0.12
230110M08,1,230110M08,2017109014,5332,1,4,64.4,8,6,8,,8,8,8,,435,-3,54,40.1,0:01:35,2023/1/10,301,8,8,晴,1,良,1,追込,0.24,0.25,0.271,0.263,0.278,0.3
230110M08,2,230110M08,2015102294,5300,2,3,7.2,3,2,33,,1,1,1,,474,-16,54,40.4,01:32.8,2023/1/10,301,8,8,晴,1,良,1,差し,0.26,0.267,0.271,0.275,0.3,0.29
230110M08,3,230110M08,2018109104,5637,3,4,44.3,6,5,9,,7,7,7,,437,-6,51,40.6,01:34.9,2023/1/10,301,8,8,晴,1,良,1,追込,0.14,0.183,0.2,0.212,0.189,0.18
230110M08,4,230110M08,2017106223,5463,4,4,57,7,4,13,,5,5,4,,433,-4,54,41.7,01:34.6,2023/1/10,301,8,8,晴,1,良,1,追込,0.3,0.3,0.286,0.287,0.3,0.31
230110M08,5,230110M08,2019100744,a027b,5,4,3,2,3,17,,6,4,3,,446,-1,54,41.1,01:34.2,2023/1/10,301,8,8,晴,1,良,1,追込,0.2,0.233,0.243,0.237,0.244,0.25
230110M08,6,230110M08,2019105956,410,6,3,1.5,1,1,35,,4,2,1,,412,-2,54,39.9,01:32.6,2023/1/10,301,8,8,晴,1,良,1,差し,0.52,0.533,0.514,0.487,0.467,0.49
230110M08,7,230110M08,2018103943,5638,7,2,39.5,5,8,0,,2,3,5,,476,0,54,43.2,01:35.7,2023/1/10,301,8,8,晴,1,良,1,先行,0.3,0.267,0.3,0.275,0.256,0.24
230110M08,8,230110M08,2016105158,5521,8,3,17.9,4,7,5,,3,6,6,,464,-4,54,42.6,01:35.3,2023/1/10,301,8,8,晴,1,良,1,差し,0.32,0.333,0.371,0.388,0.378,0.37
230110M09,1,230110M09,2019100920,a01ef,1,3,2.7,2,3,48,,1,1,1,,494,4,54,40,01:31.5,2023/1/10,301,8,9,晴,1,良,1,差し,0.16,0.2,0.229,0.2,0.2,0.2
230110M09,2,230110M09,2018101015,5558,2,3,5.7,3,2,51,,5,5,3,,472,-1,56,38.9,01:31.2,2023/1/10,301,8,9,晴,1,良,1,差し,0.48,0.517,0.543,0.537,0.522,0.5
230110M09,3,230110M09,2017100814,5634,3,3,39.5,7,6,39,,5,7,7,,415,2,54,40,01:32.3,2023/1/10,301,8,9,晴,1,良,1,差し,0.28,0.333,0.329,0.325,0.344,0.36
230110M09,4,230110M09,2016105892,5370,4,3,2.2,1,1,51,,4,2,2,,480,-2,54,39.3,01:31.2,2023/1/10,301,8,9,晴,1,良,1,差し,0.28,0.267,0.3,0.3,0.278,0.3
230110M09,5,230110M09,2019102717,5489,5,4,70.2,8,8,35,,8,8,8,,395,-4,54,39.1,01:32.6,2023/1/10,301,8,9,晴,1,良,1,追込,0.44,0.4,0.4,0.412,0.411,0.41
230110M09,6,230110M09,2016102883,5521,6,3,15.2,6,7,36,,2,3,3,,450,9,56,40.8,01:32.5,2023/1/10,301,8,9,晴,1,良,1,差し,0.3,0.333,0.357,0.388,0.367,0.37
230110M09,7,230110M09,2015103077,5088,7,3,12.7,5,5,39,,3,4,3,,536,-3,56,40.4,01:32.3,2023/1/10,301,8,9,晴,1,良,1,差し,0.24,0.2,0.2,0.188,0.178,0.17
230110M09,8,230110M09,2017100972,5637,8,2,10.4,4,4,43,,7,6,6,,410,1,51,39.2,01:31.9,2023/1/10,301,8,9,晴,1,良,1,先行,0.12,0.183,0.2,0.212,0.189,0.18
230111C03,1,230111C03,2019106555,5481,1,4,25.9,6,4,5,,6,6,5,4,426,-1,54,42,01:50.8,2023/1/11,503,8,3,晴,1,稍,2,追込,0.28,0.35,0.343,0.35,0.367,0.35
230111C03,2,230111C03,2016105929,5299,2,4,3,2,2,17,,7,7,7,3,460,11,56,40.3,01:49.5,2023/1/11,503,8,3,晴,1,稍,2,追込,0.64,0.6,0.571,0.575,0.567,0.55
230111C03,3,230111C03,2019102116,a02dc,3,4,96.3,8,6,-11,,4,3,4,5,455,0,54,43.8,01:52.4,2023/1/11,503,8,3,晴,1,稍,2,追込,0.3,0.333,0.357,0.35,0.344,0.33
230111C03,4,230111C03,2017100010,a0256,4,3,4.1,3,3,14,,3,4,2,2,533,1,56,41.2,01:49.8,2023/1/11,503,8,3,晴,1,稍,2,差し,0.12,0.1,0.114,0.1,0.1,0.11
230111C03,5,230111C03,2019101884,a0270,5,3,2,1,1,18,,1,1,1,1,501,3,56,41,01:49.4,2023/1/11,503,8,3,晴,1,稍,2,差し,0.44,0.367,0.357,0.375,0.333,0.31
230111C03,6,230111C03,2016103459,a02f8,6,3,23.8,5,8,-17,,2,2,3,6,464,1,56,44.4,0:01:53,2023/1/11,503,8,3,晴,1,稍,2,差し,0.32,0.317,0.329,0.35,0.333,0.32
230111C03,7,230111C03,2019103170,a01ad,7,4,60.3,7,5,-4,,8,8,8,7,479,2,56,42.2,01:51.7,2023/1/11,503,8,3,晴,1,稍,2,追込,0.24,0.25,0.257,0.237,0.233,0.22
230111C03,8,230111C03,2019101183,5600,8,2,12.9,4,7,-15,,5,5,6,8,379,-6,54,43.8,01:52.8,2023/1/11,503,8,3,晴,1,稍,2,先行,0.3,0.3,0.314,0.312,0.3,0.3
230111M02,1,230111M02,2017101939,5602,1,3,14.7,4,8,-3,,4,6,7,,530,7,56,42,01:35.5,2023/1/11,301,8,2,晴,1,良,1,差し,0.28,0.3,0.286,0.25,0.233,0.24
230111M02,2,230111M02,2018105982,a027b,2,2,21.8,5,5,8,,5,5,5,,377,1,56,41.1,01:34.6,2023/1/11,301,8,2,晴,1,良,1,先行,0.22,0.233,0.257,0.237,0.244,0.25
230111M02,3,230111M02,2018101473,5608,3,4,32.7,7,4,14,,2,4,4,,398,-5,51,41.1,0:01:34,2023/1/11,301,8,2,晴,1,良,1,追込,0.16,0.133,0.114,0.113,0.111,0.11
230111M02,4,230111M02,2019106259,5489,4,3,2,1,2,25,,7,2,3,,447,1,54,39.8,01:33.1,2023/1/11,301,8,2,晴,1,良,1,差し,0.42,0.4,0.386,0.4,0.411,0.41
230111M02,5,230111M02,2019100199,5558,5,3,2.7,2,1,26,,3,2,1,,448,3,54,39.9,0:01:33,2023/1/11,301,8,2,晴,1,良,1,差し,0.52,0.533,0.543,0.562,0.544,0.52
230111M02,6,230111M02,2017100855,5521,6,4,26.6,6,6,3,,8,7,6,,429,0,56,41.3,0:01:35,2023/1/11,301,8,2,晴,1,良,1,追込,0.28,0.317,0.329,0.35,0.367,0.36
230111M02,7,230111M02,2015102050,5332,7,4,117.9,8,7,0,,6,8,8,,478,0,56,41.4,01:35.3,2023/1/11,301,8,2,晴,1,良,1,追込,0.24,0.217,0.243,0.25,0.256,0.29
230111M02,8,230111M02,2019100843,a01e5,8,3,4.9,3,3,22,,1,1,1,,455,2,56,40.6,01:33.3,2023/1/11,301,8,2,晴,1,良,1,差し,0.46,0.483,0.486,0.5,0.5,0.47
230111M03,1,230111M03,2019104671,a01e5,1,3,1.3,1,1,39,,1,1,1,,402,2,54,39,01:31.8,2023/1/11,301,8,3,晴,1,良,1,差し,0.46,0.5,0.486,0.512,0.5,0.48
230111M03,2,230111M03,2019102332,5489,2,2,3.1,2,3,25,,4,3,3,,449,1,54,39.9,01:33.1,2023/1/11,301,8,3,晴,1,良,1,先行,0.42,0.417,0.4,0.412,0.411,0.41
230111M03,3,230111M03,2017101080,5632,3,4,74.4,6,5,16,,5,5,5,,450,-4,55,40.4,01:33.9,2023/1/11,301,8,3,晴,1,良,1,追込,0.22,0.267,0.257,0.237,0.222,0.23
230111M03,4,230111M03,2019104230,5088,4,3,19.3,4,2,29,,3,2,2,,455,1,54,39.8,01:32.7,2023/1/11,301,8,3,晴,1,良,1,差し,0.24,0.2,0.186,0.188,0.178,0.17
230111M03,5,230111M03,2018104006,5637,5,4,39.4,5,7,13,,7,7,7,,445,-6,53,39.9,01:34.1,2023/1/11,301,8,3,晴,1,良,1,追込,0.12,0.167,0.171,0.2,0.189,0.17
230111M03,6,230111M03,2017105538,5635,6,4,88.9,7,8,-11,,8,8,8,,436,0,54,39.8,01:36.2,2023/1/11,301,8,3,晴,1,良,1,追込,0.34,0.3,0.3,0.312,0.3,0.29
230111M03,7,230111M03,2016106119,a01ef,7,4,109.7,8,4,18,,2,4,4,,438,1,54,40.7,01:33.7,2023/1/11,301,8,3,晴,1,良,1,追込,0.2,0.217,0.243,0.225,0.211,0.21
230111M03,8,230111M03,2016106324,5558,8,4,16.3,3,6,13,,6,6,6,,470,-1,56,40.3,01:34.1,2023/1/11,301,8,3,晴,1,良,1,追込,0.54,0.533,0.543,0.562,0.544,0.53
230111M07,1,230111M07,2020102504,410,1,3,17.9,5,1,38,,8,1,1,,472,-2,54,38.2,01:31.9,2023/1/11,301,8,7,晴,1,良,1,差し,0.56,0.55,0.557,0.512,0.5,0.51
230111M07,2,230111M07,2020102510,5463,2,3,23.7,6,3,17,,5,6,4,,470,0,56,40.1,01:33.8,2023/1/11,301,8,7,晴,1,良,1,差し,0.28,0.3,0.286,0.287,0.3,0.31
230111M07,3,230111M07,2020100127,5332,3,3,215.4,8,8,-4,,3,5,7,,431,-15,54,42.1,01:35.6,2023/1/11,301,8,7,晴,1,良,1,差し,0.24,0.2,0.243,0.25,0.244,0.28
230111M07,4,230111M07,2020102406,5171,4,3,2.1,1,7,9,,7,8,8,,445,-5,56,40.5,01:34.5,2023/1/11,301,8,7,晴,1,良,1,差し,0.58,0.533,0.571,0.537,0.533,0.54
230111M07,5,230111M07,2020100615,a01e5,5,3,34.1,7,6,9,,1,3,5,,394,-2,54,41.4,01:34.5,2023/1/11,301,8,7,晴,1,良,1,差し,0.48,0.5,0.514,0.512,0.511,0.5
230111M07,6,230111M07,2020101448,5634,6,3,17.7,4,4,16,,2,2,3,,389,-4,54,40.6,01:33.9,2023/1/11,301,8,7,晴,1,良,1,差し,0.3,0.317,0.314,0.325,0.344,0.36
230111M07,7,230111M07,2020100493,a027b,7,4,4.8,3,5,9,,6,6,6,,415,11,54,40.8,01:34.5,2023/1/11,301,8,7,晴,1,良,1,追込,0.22,0.233,0.257,0.237,0.244,0.25
230111M07,8,230111M07,2020106797,5558,8,4,2.6,2,2,21,,4,4,2,,472,0,56,40,01:33.4,2023/1/11,301,8,7,晴,1,良,1,追込,0.54,0.5,0.514,0.562,0.533,0.53
230111M08,1,230111M08,2020102474,410,1,4,3.8,3,6,19,,7,7,6,,482,-3,56,41.3,01:33.6,2023/1/11,301,8,8,晴,1,良,1,追込,0.56,0.55,0.557,0.525,0.511,0.51
230111M08,2,230111M08,2020101669,5332,2,4,2.8,2,1,44,,1,1,1,,483,-2,56,39.8,01:31.4,2023/1/11,301,8,8,晴,1,良,1,追込,0.24,0.2,0.229,0.25,0.244,0.28
230111M08,3,230111M08,2020104548,a01e5,3,3,2,1,2,43,,2,2,3,,471,-7,54,39.9,01:31.5,2023/1/11,301,8,8,晴,1,良,1,差し,0.46,0.483,0.5,0.5,0.511,0.49
230111M08,4,230111M08,2020106175,a0199,4,3,90.5,8,3,29,,6,5,4,,391,1,54,40.3,01:32.7,2023/1/11,301,8,8,晴,1,良,1,差し,0.2,0.167,0.157,0.15,0.133,0.12
230111M08,5,230111M08,2020102285,a027b,5,3,24.2,4,5,25,,5,3,1,,422,0,54,41.1,01:33.1,2023/1/11,301,8,8,晴,1,良,1,差し,0.2,0.233,0.243,0.225,0.233,0.25
230111M08,6,230111M08,2020100408,5171,6,3,30.5,6,8,-11,,8,8,8,,512,-3,56,43,01:36.2,2023/1/11,301,8,8,晴,1,良,1,差し,0.56,0.533,0.571,0.525,0.522,0.53
230111M08,7,230111M08,2020100509,5634,7,3,36.3,7,7,17,,3,6,7,,441,-4,54,41.8,01:33.8,2023/1/11,301,8,8,晴,1,良,1,差し,0.3,0.3,0.314,0.325,0.344,0.36
230111M08,8,230111M08,2020102413,5635,8,3,30.3,5,4,25,,4,4,5,,494,2,52,41.1,01:33.1,2023/1/11,301,8,8,晴,1,良,1,差し,0.34,0.3,0.3,0.312,0.3,0.29
230111U11,1,230111U11,2020103179,5455,1,3,8.3,5,4,53,,6,5,7,7,475,-5,56,40.8,01:37.8,2023/1/11,103,8,11,晴,1,良,1,差し,0.34,0.3,0.3,0.3,0.289,0.29
230111U11,2,230111U11,2020104327,5342,2,2,7.6,3,7,42,,1,1,3,6,517,8,56,42.2,01:38.8,2023/1/11,103,8,11,晴,1,良,1,先行,0.4,0.417,0.429,0.4,0.422,0.42
230111U11,3,230111U11,2020105106,5380,3,3,22,7,3,57,,8,8,6,3,483,7,56,40.2,01:37.4,2023/1/11,103,8,11,晴,1,良,1,差し,0.54,0.517,0.5,0.512,0.5,0.5
230111U11,4,230111U11,2020102495,5404,4,3,26.1,8,5,51,,5,6,5,4,444,3,56,40.9,01:37.9,2023/1/11,103,8,11,晴,1,良,1,差し,0.46,0.45,0.443,0.45,0.433,0.45
